sample_uid,source_group_code,taxon_candidate,origin_label_source,stored_coordinate_discrepancy
wild_coilia_nasus__01063,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01064,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01065,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01066,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01067,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01068,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01069,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01070,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01071,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01072,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01073,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01074,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01075,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01076,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01077,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01078,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01079,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01080,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01081,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01082,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01083,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01084,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01085,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01086,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01087,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01088,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01089,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01090,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01091,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01092,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01093,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01094,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01095,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01096,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01097,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01098,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01099,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01100,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01101,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01102,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01103,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01104,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01105,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01106,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01107,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01108,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01109,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01110,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01111,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01112,wild_coilia_nasus,Coilia nasus,wild,0.00020000000003506102
wild_coilia_nasus__01113,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01114,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01115,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01116,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01117,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01118,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01119,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01120,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01121,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01122,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01123,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01124,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01125,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01126,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01127,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01128,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01129,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01130,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01131,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01132,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01133,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01134,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01135,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01136,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01137,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01138,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01139,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01140,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01141,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01142,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01143,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01144,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01145,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01146,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01147,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01148,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01149,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01150,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01151,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01152,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01153,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01154,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01155,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01156,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01157,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01158,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01159,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01160,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01161,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01162,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01163,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01164,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01165,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01166,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01167,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01168,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01169,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01170,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01171,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01172,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01173,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01174,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01175,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01176,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01177,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01178,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01179,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01180,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01181,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01182,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01183,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01184,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01185,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01186,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01187,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01188,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01189,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01190,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01191,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01192,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01193,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01194,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01195,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01196,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01197,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01198,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01199,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01200,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01201,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01202,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01203,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01204,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01205,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01206,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01207,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01208,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01209,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01210,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01211,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01212,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01213,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01214,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01215,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01216,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01217,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01218,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01219,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01220,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01221,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01222,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01223,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01224,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01225,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01226,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01227,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01228,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01229,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01230,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01231,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01232,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01233,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01234,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01235,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01236,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01237,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01238,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01239,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01240,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01241,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01242,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01243,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01244,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01245,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01246,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01247,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01248,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01249,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01250,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01251,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01252,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01253,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01254,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01255,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__01256,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_culter_alburnus__00001,wild_culter_alburnus,Culter alburnus,wild,0.0002139999999712927
wild_culter_alburnus__00002,wild_culter_alburnus,Culter alburnus,wild,0.00023600000000101318
wild_culter_alburnus__00003,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00004,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00005,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00006,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00007,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00008,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00009,wild_culter_alburnus,Culter alburnus,wild,0.00017600000001039007
wild_culter_alburnus__00010,wild_culter_alburnus,Culter alburnus,wild,0.0002590000000282089
wild_culter_alburnus__00011,wild_culter_alburnus,Culter alburnus,wild,0.00021700000002056186
wild_culter_alburnus__00012,wild_culter_alburnus,Culter alburnus,wild,0.00040160677285411923
wild_culter_alburnus__00013,wild_culter_alburnus,Culter alburnus,wild,0.00026499999998463863
wild_culter_alburnus__00014,wild_culter_alburnus,Culter alburnus,wild,0.00012100000000714317
wild_culter_alburnus__00015,wild_culter_alburnus,Culter alburnus,wild,0.00011699999999592592
wild_culter_alburnus__00016,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00017,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00018,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00019,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00020,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00021,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00022,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00023,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00024,wild_culter_alburnus,Culter alburnus,wild,0.00018799999998009298
wild_culter_alburnus__00025,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00026,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00027,wild_culter_alburnus,Culter alburnus,wild,0.00016000000002236447
wild_culter_alburnus__00028,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00029,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00030,wild_culter_alburnus,Culter alburnus,wild,0.000137999999992644
wild_culter_alburnus__00031,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00032,wild_culter_alburnus,Culter alburnus,wild,0.0002549999999814645
wild_culter_alburnus__00033,wild_culter_alburnus,Culter alburnus,wild,0.00023699999999848842
wild_culter_alburnus__00034,wild_culter_alburnus,Culter alburnus,wild,0.00026499999998463863
wild_culter_alburnus__00035,wild_culter_alburnus,Culter alburnus,wild,0.00024299999998333988
wild_culter_alburnus__00036,wild_culter_alburnus,Culter alburnus,wild,0.00022099999998204112
wild_culter_alburnus__00037,wild_culter_alburnus,Culter alburnus,wild,0.0002620000000206346
wild_culter_alburnus__00038,wild_culter_alburnus,Culter alburnus,wild,0.0002639999999587417
wild_culter_alburnus__00039,wild_culter_alburnus,Culter alburnus,wild,0.0002549999999814645
wild_culter_alburnus__00040,wild_culter_alburnus,Culter alburnus,wild,0.000252999999986514
wild_culter_alburnus__00041,wild_culter_alburnus,Culter alburnus,wild,0.00023700000002691013
wild_culter_alburnus__00042,wild_culter_alburnus,Culter alburnus,wild,0.000252999999986514
wild_culter_alburnus__00043,wild_culter_alburnus,Culter alburnus,wild,0.00023599999997259147
wild_culter_alburnus__00044,wild_culter_alburnus,Culter alburnus,wild,0.00025199999998903877
wild_culter_alburnus__00045,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00046,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00047,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00048,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00049,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00050,wild_culter_alburnus,Culter alburnus,wild,0.0002449999999925012
wild_culter_alburnus__00051,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00052,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00053,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00054,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00055,wild_culter_alburnus,Culter alburnus,wild,0.00022999999998774
wild_culter_alburnus__00056,wild_culter_alburnus,Culter alburnus,wild,0.0002620000000206346
wild_culter_alburnus__00057,wild_culter_alburnus,Culter alburnus,wild,0.0002619999999637912
wild_culter_alburnus__00058,wild_culter_alburnus,Culter alburnus,wild,0.00023699999999848842
wild_culter_alburnus__00059,wild_culter_alburnus,Culter alburnus,wild,0.0002590000000282089
wild_culter_alburnus__00060,wild_culter_alburnus,Culter alburnus,wild,0.0002590000000282089
wild_culter_alburnus__00061,wild_culter_alburnus,Culter alburnus,wild,0.00026500000001306034
wild_culter_alburnus__00062,wild_culter_alburnus,Culter alburnus,wild,0.0002589999999997872
wild_culter_alburnus__00063,wild_culter_alburnus,Culter alburnus,wild,0.0002589999999997872
wild_culter_alburnus__00064,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00065,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00066,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00067,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00068,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00069,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00070,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00071,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00072,wild_culter_alburnus,Culter alburnus,wild,0.0002549999999814645
wild_culter_alburnus__00073,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00074,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00075,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00076,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00077,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00078,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00079,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00080,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00081,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00082,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00083,wild_culter_alburnus,Culter alburnus,wild,0.0002619999999637912
wild_culter_alburnus__00084,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00085,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00086,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00087,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00088,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00089,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00090,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00091,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00092,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00093,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00094,wild_culter_alburnus,Culter alburnus,wild,0.00021399999999971442
wild_culter_alburnus__00095,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00096,wild_culter_alburnus,Culter alburnus,wild,0.00028199999997013947
wild_culter_alburnus__00097,wild_culter_alburnus,Culter alburnus,wild,0.00029499999999416104
wild_culter_alburnus__00098,wild_culter_alburnus,Culter alburnus,wild,0.00027900000003455716
wild_culter_alburnus__00099,wild_culter_alburnus,Culter alburnus,wild,0.00023399999997764098
wild_culter_alburnus__00100,wild_culter_alburnus,Culter alburnus,wild,0.00027899999997771374
wild_culter_alburnus__00101,wild_culter_alburnus,Culter alburnus,wild,0.0002729999999928623
wild_culter_alburnus__00102,wild_culter_alburnus,Culter alburnus,wild,0.00029499999999416104
wild_culter_alburnus__00103,wild_culter_alburnus,Culter alburnus,wild,0.00029299999999921056
wild_culter_alburnus__00104,wild_culter_alburnus,Culter alburnus,wild,0.00027000000000043656
wild_culter_alburnus__00105,wild_culter_alburnus,Culter alburnus,wild,0.00026500000001306034
wild_culter_alburnus__00106,wild_culter_alburnus,Culter alburnus,wild,0.000275999999985288
wild_culter_alburnus__00107,wild_culter_alburnus,Culter alburnus,wild,0.0002729999999928623
wild_culter_alburnus__00108,wild_culter_alburnus,Culter alburnus,wild,0.0002779999999802385
wild_culter_alburnus__00109,wild_culter_alburnus,Culter alburnus,wild,0.00026800000000548607
